site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,bande10,strate,poids
R10100000688569,32311585700068,TARNOS AUDITION,LABORATOIRE DE CORRECTION AUDITIVE SARL,Indépendant / autre,17 B Boulevard JACQUES DUCLOS,40220,40312,Tarnos,Appareillage médical,1,0,1,TARNOS AUDITION,True,indépendant,40312,Tarnos,75 - Nouvelle-Aquitaine,12957.0,23.07,26640.0,2.0,43.52674738636364,-1.4544765909090909,0.0,101.74276638827963,2,29.0,54.0,68.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000696214,43182088500017,,OPTIQUE WIDENT,Indépendant / autre,44 Rue JEAN JAURES,29390,29274,Scaër,Appareillage médical,1,1,0,OPTIQUE WIDENT,True,indépendant,29274,Scaër,53 - Bretagne,5178.0,27.47,24070.0,1.0,48.01866705394192,-3.729124024896266,0.0,63.29872970335912,1,2.0,11.0,41.0,9.0,10+,1-2,1-2 | indépendant,1.0
R10100000689333,33821771400017,,ACOUSTIQUE MEDICALE SCHWARTZ,Indépendant / autre,24 Rue DU 22 NOVEMBRE,67000,67482,Strasbourg,Appareillage médical,1,1,0,ACOUSTIQUE MEDICALE SCHWARTZ,True,indépendant,67482,Strasbourg,44 - Grand Est,293771.0,14.64,21980.0,52.0,48.57432941798942,7.759295925925926,0.0,97.50468140328252,39,59.0,77.0,94.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000694056,44154303000494,AUDITION MARC BOULET,ECLEAR,Audition Marc Boulet,11 Place DU MARCHE,77120,77131,Coulommiers,Appareillage médical,1,1,0,AUDITION MARC BOULET,True,enseigne nationale,77131,Coulommiers,11 - Île-de-France,16374.0,21.74,23730.0,7.0,48.81209310344828,3.092214137931035,0.0,36.40724728388225,7,6.0,10.0,45.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000709836,78991161700213,,SAS DYL,Indépendant / autre,3 Rue DES MARCHANDS,84000,84007,Avignon,Appareillage médical,1,1,0,SAS DYL,True,indépendant,84007,Avignon,93 - Provence-Alpes-Côte d'Azur,92188.0,19.23,19500.0,14.0,43.94488802197802,4.843737802197803,0.0,99.62955126274572,12,37.0,58.0,96.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000694459,42322891500942,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),7 Rue EDOUARD HERRIOT,33440,33003,Ambarès-et-Lagrave,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,33003,Ambarès-et-Lagrave,75 - Nouvelle-Aquitaine,17644.0,15.6,24210.0,3.0,44.93994871794872,-0.5008070512820512,0.0,108.49581648942214,3,27.0,115.0,176.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000697683,45079152000569,,AUDILAB PAYS DE LA LOIRE,Audilab,2 B Avenue GENERAL DE GAULLE,44680,44186,Sainte-Pazanne,Appareillage médical,1,1,0,AUDILAB PAYS DE LA LOIRE,True,enseigne nationale,44186,Sainte-Pazanne,52 - Pays de la Loire,7201.0,15.42,26790.0,2.0,47.0852325,-1.8154785,0.0,60.10851696071296,2,2.0,16.0,95.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000687486,31808311001217,,AMPLIFON FRANCE,Amplifon,7 Rue CRISTINO GARCIA,95600,95203,Eaubonne,Appareillage médical,1,1,0,AMPLIFON FRANCE,True,enseigne nationale,95203,Eaubonne,11 - Île-de-France,26211.0,16.48,30540.0,2.0,48.99151371428572,2.277580285714286,0.0,104.55923925598783,2,179.0,820.0,1157.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000704376,73202647100035,KRYS,POINT DE VUE,Krys Audition,101 Avenue DU GENERAL DE GAULLE,94000,94028,Créteil,Appareillage médical,1,1,0,KRYS,True,enseigne nationale,94028,Créteil,11 - Île-de-France,93397.0,14.42,23720.0,18.0,48.78081854545455,2.4551878181818183,0.0,109.97930159817489,13,187.0,904.0,1187.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000717985,88849961300014,,S2L SARTROUVILLE,Indépendant / autre,58 Avenue JEAN JAURES,78500,78586,Sartrouville,Appareillage médical,1,0,1,S2L SARTROUVILLE,True,indépendant,78586,Sartrouville,11 - Île-de-France,52763.0,15.38,29080.0,10.0,48.93854756756757,2.179192162162162,0.0,108.06061258245155,7,198.0,856.0,1155.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000703820,50738468300029,,FPNP,Indépendant / autre,18 Rue JEAN JAURES,71700,71543,Tournus,Appareillage médical,1,1,0,FPNP,True,indépendant,71543,Tournus,27 - Bourgogne-Franche-Comté,5701.0,31.08,23490.0,5.0,46.56385378048781,4.900216463414635,0.0,64.1962032227609,4,3.0,6.0,40.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000712757,80756873800015,,CLV AUDIO,Indépendant / autre,18 Cheminement DE BRIIS,91140,91661,Villebon-sur-Yvette,Appareillage médical,1,1,0,CLV AUDIO,True,indépendant,91661,Villebon-sur-Yvette,11 - Île-de-France,10291.0,19.84,33110.0,6.0,48.69567666666668,2.2370272916666667,0.0,88.42809380160617,4,64.0,668.0,1069.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000810803,77571667301616,ECOUTER VOIR AUDITION AIXE SUR VIENNE,VYV3 COEUR D'AQUITAINE MUTUALITE FRANCAISE COEUR D'AQUITAINE,Écouter Voir / mutualiste,2 Avenue Pasteur,87700,87001,Aixe-sur-Vienne,Appareillage médical,1,1,0,ECOUTER VOIR AUDITION AIXE SUR VIENNE,True,mutualiste,87001,Aixe-sur-Vienne,75 - Nouvelle-Aquitaine,5890.0,28.03,25970.0,3.0,45.79784861702129,1.1323145744680851,0.0,53.17817508911686,2,2.0,24.0,31.0,0.0,10+,1-2,1-2 | mutualiste,1.0
R10100000702985,49278795700330,GENERALE D'OPTIQUE,GRANDVISION FRANCE,Generale d'Optique,12 Avenue DE LA CONVENTION 1792-1795,94380,94011,Bonneuil-sur-Marne,Appareillage médical,1,0,1,GENERALE D'OPTIQUE,True,enseigne nationale,94011,Bonneuil-sur-Marne,11 - Île-de-France,18270.0,14.4,21990.0,4.0,48.773407500000005,2.4886079545454547,0.0,107.8117170006792,4,169.0,837.0,1174.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10000004105252,97926785300039,SUP AUDIO,SUPAUDIO,Indépendant / autre,26 AV DE THIES,14000,14118,Caen,Appareillage médical,1,1,0,SUP AUDIO,True,indépendant,14118,Caen,28 - Normandie,109400.0,18.86,23650.0,25.0,49.182876075949366,-0.3703744303797469,0.0,82.05098105072192,16,33.0,39.0,53.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000715261,88062780700014,,ATHENA,Indépendant / autre,8 Cheminement DE LA VELAINE,17690,17010,Angoulins,Appareillage médical,2,0,2,ATHENA,True,indépendant,17010,Angoulins,75 - Nouvelle-Aquitaine,4240.0,29.92,30050.0,4.0,46.1066994117647,-1.1098239215686274,0.0,104.26724395611484,3,33.0,38.0,58.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000712650,83265382800018,,O2B OPTIC,Indépendant / autre,7 Avenue PIERRE COUPEAU,31130,31044,Balma,Appareillage médical,1,0,1,O2B OPTIC,True,indépendant,31044,Balma,76 - Occitanie,17772.0,20.52,31580.0,6.0,43.60657945454544,1.5109289090909088,0.0,132.21331603732034,5,76.0,136.0,184.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000699810,48136777900131,,AUDITION STEPHANE DELMAS,Indépendant / autre,12 Rue DU GENERAL LECLERC,65400,65025,Argelès-Gazost,Appareillage médical,2,2,0,AUDITION STEPHANE DELMAS,True,indépendant,65025,Argelès-Gazost,76 - Occitanie,2761.0,40.49,25250.0,2.0,43.00548034482759,-0.0975251724137931,0.0,59.94859718836224,1,0.0,9.0,34.0,11.4,10+,0,0 | indépendant,1.0
R10100000713451,82910537800014,SONANCE AUDITION,M.R. AUDITION,Sonance Audition,376 Avenue DU GOLF,73420,73103,Drumettaz-Clarafond,Appareillage médical,1,1,0,SONANCE AUDITION,True,enseigne nationale,73103,Drumettaz-Clarafond,84 - Auvergne-Rhône-Alpes,3012.0,17.02,31910.0,1.0,45.65898642857143,5.939746250000001,0.0,104.38442913837864,2,28.0,38.0,58.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000839738,91874772600035,KRYS,RENCONTRE,Krys Audition,2 b Passage du Grand Mont,41700,41059,Le Controis-en-Sologne,Appareillage médical,1,0,1,KRYS,True,enseigne nationale,41059,Le Controis-en-Sologne,24 - Centre-Val de Loire,6860.0,25.53,24980.0,2.0,47.41468832,1.4098112799999998,0.0,88.9853009841305,2,1.0,17.0,27.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000718803,90487664600012,,AUDITION PGLM,Indépendant / autre,8 Rue CHARLES DUPRAZ,74100,74012,Annemasse,Appareillage médical,1,0,1,AUDITION PGLM,True,indépendant,74012,Annemasse,84 - Auvergne-Rhône-Alpes,37628.0,13.12,26220.0,17.0,46.19231576923077,6.247439230769231,0.0,112.90440953533655,10,13.0,33.0,57.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000698316,44985657400024,D'UNE OREILLE A L'AUTRE,SARL AUDITION LE GARREC,Indépendant / autre,5 Avenue GAL DE GAULLE,35260,35049,Cancale,Appareillage médical,1,0,1,D'UNE OREILLE A L'AUTRE,True,indépendant,35049,Cancale,53 - Bretagne,5672.0,38.03,28730.0,2.0,48.68704842105264,-1.862692105263157,0.0,72.50392147430456,2,2.0,22.0,44.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000760095,50878545800045,AUDITION CONSEIL GROUPE JEAN ROUQUET,L.C.A. CRAPONNE,Audition Conseil,102 Route DE PARIS,69260,69044,Charbonnières-les-Bains,Appareillage médical,1,1,0,AUDITION CONSEIL GROUPE JEAN ROUQUET,True,enseigne nationale,69044,Charbonnières-les-Bains,84 - Auvergne-Rhône-Alpes,5383.0,25.57,41250.0,2.0,45.77753931034483,4.742964827586207,0.0,117.41966740261596,2,130.0,222.0,284.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000715068,84853605800011,,AUDI-SON,Indépendant / autre,3 Rue CHARLES CONTEJEAN,25200,25388,Montbéliard,Appareillage médical,1,1,0,AUDI-SON,True,indépendant,25388,Montbéliard,27 - Bourgogne-Franche-Comté,24672.0,22.45,21000.0,13.0,47.51849420289855,6.789398840579709,0.0,75.01768554470699,12,20.0,36.0,40.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000705608,51375004200634,SOLUSONS,CLERMONT DISTRIBUTION,Solusons,1 Place DU COURS,71110,71275,Marcigny,Appareillage médical,1,1,0,SOLUSONS,True,enseigne nationale,71275,Marcigny,27 - Bourgogne-Franche-Comté,1682.0,43.91,22850.0,1.0,46.27568875000001,4.041314285714285,0.0,68.56400032804916,1,0.0,7.0,28.0,14.5,10+,0,0 | enseigne nationale,1.0
R10100000699073,48496154500023,ENTENDRE,ACOUSTIQUE MEDICAL PRO,Entendre,4 Rue CHEVREUL,53170,53152,Meslay-du-Maine,Appareillage médical,1,0,1,ENTENDRE,True,enseigne nationale,53152,Meslay-du-Maine,52 - Pays de la Loire,2779.0,33.14,23330.0,1.0,47.94523059322034,-0.5578378813559323,0.0,67.22386123230609,1,0.0,6.0,23.0,17.4,10+,0,0 | enseigne nationale,1.0
R10100000717358,84072774700015,,CFDA,Indépendant / autre,21 Boulevard DU QUATORZE JUILLET,10000,10387,Troyes,Appareillage médical,2,1,1,CFDA,True,indépendant,10387,Troyes,44 - Grand Est,62088.0,18.74,20210.0,22.0,48.29559655737705,4.078020655737705,0.0,105.41090461936123,15,29.0,29.0,33.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000690073,34995685400021,,OPTIQUE MARECHAL,Indépendant / autre,31 Rue MAL DE LATTRE DE TASSIGNY,01190,01305,Pont-de-Vaux,Appareillage médical,1,1,0,OPTIQUE MARECHAL,True,indépendant,01305,Pont-de-Vaux,84 - Auvergne-Rhône-Alpes,2204.0,31.69,23400.0,2.0,46.44091173913044,4.93206115942029,0.0,57.270338090597946,2,1.0,21.0,28.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000695426,42322891504407,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),CENTRE COMMERCIAL MALAGAITO SUD,11370,11202,Leucate,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,11202,Leucate,76 - Occitanie,4562.0,42.77,24210.0,1.0,42.90578659090909,3.0228122727272724,0.0,50.55271060689154,1,0.0,14.0,68.0,12.6,10+,0,0 | enseigne nationale,1.0
R10100000689969,34229342000069,AUDITION PHILIPPE BOBET,SOCIETE P.BOBET,Indépendant / autre,7 Rue HERISSON,28800,28051,Bonneval,Appareillage médical,1,1,0,AUDITION PHILIPPE BOBET,True,indépendant,28051,Bonneval,24 - Centre-Val de Loire,4868.0,27.17,24940.0,1.0,48.17726489795919,1.382182142857143,0.0,55.419502387142096,1,0.0,9.0,14.0,12.1,10+,0,0 | indépendant,1.0
R10100000720315,83456822200055,,AUDILAB VENDEE,Audilab,1 Rue DU COMMERCE,85160,85234,Saint-Jean-de-Monts,Appareillage médical,4,4,0,AUDILAB VENDEE,True,enseigne nationale,85234,Saint-Jean-de-Monts,52 - Pays de la Loire,8868.0,40.94,26700.0,5.0,46.79846393939395,-2.0331936363636363,0.0,62.69004103817749,2,1.0,19.0,25.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000783385,90982337900054,KRYS AUDITION,PYRENEES AUDITION,Krys Audition,,66760,66218,Ur,Appareillage médical,1,0,1,KRYS AUDITION,True,enseigne nationale,66218,Ur,76 - Occitanie,382.0,31.48,23810.0,1.0,42.463762894736846,1.9370078947368423,0.0,128.62614050858846,1,2.0,2.0,2.0,8.7,1-2,1-2,1-2 | enseigne nationale,1.0
R10100000698323,44990760900019,,CERCLE AQUITAIN DE L'AUDITION,Indépendant / autre,93 Avenue THIERS,33100,33063,Bordeaux,Appareillage médical,4,2,2,CERCLE AQUITAIN DE L'AUDITION,True,indépendant,33063,Bordeaux,75 - Nouvelle-Aquitaine,267991.0,14.83,27590.0,56.0,44.85872351851853,-0.5882175,0.0,131.97340113647425,38,99.0,147.0,171.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000687914,31808311008170,AMPLIFON,AMPLIFON FRANCE,Amplifon,5 Place LISFRANC CROISE LAROCHE,59700,59378,Marcq-en-Baroeul,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,59378,Marcq-en-Barœul,32 - Hauts-de-France,40184.0,20.38,33330.0,6.0,50.675495,3.1034992045454546,0.0,102.52259038487398,5,115.0,142.0,177.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000710564,79189123700012,OPTIC CENTER,FLEUR OPTIC,Indépendant / autre,34 Avenue DE LA TABLE DE PIERRE,69340,69089,Francheville,Appareillage médical,1,1,0,OPTIC CENTER,True,indépendant,69089,Francheville,84 - Auvergne-Rhône-Alpes,15604.0,18.15,31870.0,7.0,45.739889459459455,4.753809459459459,0.0,117.3755451566501,5,132.0,226.0,290.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000721263,97762347900010,AUDITION THEVENIN,SCX,Indépendant / autre,14 Rue DU HUIT MAI 1945,74300,74081,Cluses,Appareillage médical,2,0,2,AUDITION THEVENIN,True,indépendant,74081,Cluses,84 - Auvergne-Rhône-Alpes,17795.0,18.08,24860.0,7.0,46.062883859649126,6.580014912280702,0.0,76.16911636625977,5,6.0,18.0,39.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000695665,43509951000073,AUDIO 2000,RAMEAU,Audio 2000,34 Rue DU RUISSEAU,75018,75118,Paris 18e  Arrondissement,Appareillage médical,2,1,1,AUDIO 2000,True,enseigne nationale,75056,Paris,,183127.0,13.79,,40.0,48.85022,2.36163,0.0,,24,621.0,1063.0,1248.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000708921,78815634700163,,MUTUALITE FRANCAISE HAUTES-PYRENEES,Écouter Voir / mutualiste,1 Boulevard D'ALSACE,65500,65460,Vic-en-Bigorre,Appareillage médical,1,1,0,MUTUALITE FRANCAISE HAUTES-PYRENEES,True,mutualiste,65460,Vic-en-Bigorre,76 - Occitanie,4845.0,36.79,23370.0,2.0,43.38996451388888,0.0500111805555555,0.0,55.595981844125085,2,2.0,20.0,28.0,0.0,10+,1-2,1-2 | mutualiste,1.0
R10100000762191,93797596900018,SONEVIA AUDITION,SK AUDITION,Indépendant / autre,28 Rue PICOT,83000,83137,Toulon,Appareillage médical,1,0,1,SONEVIA AUDITION,True,indépendant,83137,Toulon,93 - Provence-Alpes-Côte d'Azur,179116.0,23.54,23270.0,23.0,43.13001644927536,5.933206811594203,0.0,84.04747118732101,20,47.0,77.0,107.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000691659,38411439300083,AUDITION BENOIT,LABORATOIRE D'AUDITION BENOIT,Benoit Audition,4 B Rue NATIONALE,60800,60176,Crépy-en-Valois,Appareillage médical,1,1,0,AUDITION BENOIT,True,enseigne nationale,60176,Crépy-en-Valois,32 - Hauts-de-France,14351.0,22.72,25750.0,4.0,49.23178413793104,2.895919137931034,0.0,60.392659891104174,4,3.0,18.0,48.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10000004116095,44202426100012,,COMPTOIR DROMOIS D'AUDITION,Indépendant / autre,86 RUE CAMILLE BUFFARDEL,26150,26113,Die,Appareillage médical,1,0,1,COMPTOIR DROMOIS D'AUDITION,True,indépendant,26113,Die,84 - Auvergne-Rhône-Alpes,4844.0,29.05,23390.0,1.0,44.74905825757576,5.379640227272727,0.0,20.901965737427467,1,0.0,0.0,3.0,28.2,3-9,0,0 | indépendant,1.0
R10100000754911,49382939400193,OPTICAL CENTER,ASTERIC OPTIC,Optical Center,1 Cheminement DU KITTERLE,68500,68112,Guebwiller,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,68112,Guebwiller,44 - Grand Est,11243.0,22.55,23630.0,3.0,47.91059693877551,7.210728571428571,0.0,56.44596461454149,3,3.0,27.0,51.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000687379,30889577007487,AUKIDA,SOGECA,Audika,9 Rue DU DOCTEUR DOUGLAS AIGRE,62200,62160,Boulogne-sur-Mer,Appareillage médical,1,1,0,AUKIDA,True,enseigne nationale,62160,Boulogne-sur-Mer,32 - Hauts-de-France,40539.0,19.7,19800.0,18.0,50.72785533333333,1.6042510000000003,0.0,100.67059807423132,10,14.0,19.0,29.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000717816,89085420100013,,JJS AUDIO,Indépendant / autre,29 Rue CARNOT,60000,60057,Beauvais,Appareillage médical,1,0,1,JJS AUDIO,True,indépendant,60057,Beauvais,32 - Hauts-de-France,55550.0,17.63,21400.0,19.0,49.43918181818182,2.0863878181818185,0.0,76.69971855560878,15,14.0,14.0,36.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000695070,42189815600029,,AUDILAB SETE,Audilab,3 Rue FREDERIC MISTRAL,34200,34301,Sète,Appareillage médical,1,1,0,AUDILAB SETE,True,enseigne nationale,34301,Sète,76 - Occitanie,45337.0,33.35,22740.0,8.0,43.38271220338984,3.644832881355932,0.0,53.23537318128249,9,16.0,30.0,57.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000686487,30171262600102,DUBOR OPTICIENS KRYS,OPTIQUE DUBOR,Krys Audition,23 Boulevard JOSEPH POULENC,12500,12096,Espalion,Appareillage médical,3,3,0,DUBOR OPTICIENS KRYS,True,enseigne nationale,12096,Espalion,76 - Occitanie,4605.0,34.53,24860.0,6.0,44.52153598360656,2.7689267213114754,0.0,91.743083350714,3,2.0,3.0,16.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000772574,44130515800269,AUDILAB,AUDILAB VDF,Audilab,116 Grande Rue,45110,45082,Châteauneuf-sur-Loire,Appareillage médical,1,1,0,AUDILAB,True,enseigne nationale,45082,Châteauneuf-sur-Loire,24 - Centre-Val de Loire,8546.0,23.17,26130.0,2.0,47.88318681818182,2.224600340909091,0.0,60.4355949476193,2,2.0,13.0,50.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000770627,50133186200034,MODERNE AUDITION,MODERNE AUDITION SAS,Indépendant / autre,10 Rue SAINT GURVAL,56380,56075,Guer,Appareillage médical,1,1,0,MODERNE AUDITION,True,indépendant,56075,Guer,53 - Bretagne,6208.0,20.44,25420.0,3.0,47.90493036231885,-2.127096811594203,0.0,105.4153833686298,2,2.0,12.0,30.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000693495,42958858500167,GRANDAUDITION,GRANDAUDITION,GrandAudition,2 Place DE LA RESISTANCE,51170,51250,Fismes,Appareillage médical,1,1,0,GRANDAUDITION,True,enseigne nationale,51250,Fismes,44 - Grand Est,5850.0,22.48,22820.0,2.0,49.3063621875,3.68248796875,0.0,53.28598978432139,2,2.0,2.0,42.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000687306,30889577006687,AUDIKA,SOGECA,Audika,86 B Rue DU GENERAL DE GAULLE,94350,94079,Villiers-sur-Marne,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,94079,Villiers-sur-Marne,11 - Île-de-France,33162.0,14.09,27160.0,7.0,48.82559947368421,2.547060263157895,0.0,103.400423586182,5,175.0,770.0,1145.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000690282,35209813100316,,MUTUALITE FRANCAISE PACA SSAM,Écouter Voir / mutualiste,54 Rue TRACHEL,06000,06088,Nice,Appareillage médical,1,1,0,MUTUALITE FRANCAISE PACA SSAM,True,mutualiste,06088,Nice,93 - Provence-Alpes-Côte d'Azur,357737.0,23.55,24080.0,47.0,43.71567666666667,7.25890479532164,0.0,70.1942932140422,40,60.0,89.0,133.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000720738,95094253200025,,AUDITION MARITIME,Indépendant / autre,8 Place DU GENERAL LECLERC,76280,76196,Criquetot-l'Esneval,Appareillage médical,1,0,1,AUDITION MARITIME,True,indépendant,76196,Criquetot-l'Esneval,28 - Normandie,2668.0,23.22,27330.0,1.0,49.63798638297871,0.2630453191489362,0.0,50.084500663367024,1,1.0,31.0,38.0,6.3,10+,1-2,1-2 | indépendant,1.0
R10100000694479,42322891501445,,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),16 Rue GUY DE MAUPASSANT,76190,76758,Yvetot,Appareillage médical,2,2,0,SONOVA AUDIOLOGICAL CARE FRANCE SAS,True,enseigne nationale,76758,Yvetot,28 - Normandie,11438.0,26.01,24210.0,10.0,49.61660096153845,0.767181346153846,0.0,54.56872625299019,7,7.0,21.0,36.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000686959,30889577000615,AUDIKA,SOGECA,Audika,80 Rue DE PARIS,94220,94018,Charenton-le-Pont,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,94018,Charenton-le-Pont,11 - Île-de-France,28830.0,17.53,34140.0,4.0,48.822501333333335,2.407614,0.0,117.6435318931959,4,549.0,1006.0,1223.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000857553,87999038000088,Sonance,Vicam audition,Sonance Audition,1 Rue des 4 Vents,76890,76700,Tôtes,Appareillage médical,1,1,0,Sonance,True,enseigne nationale,76700,Tôtes,28 - Normandie,1564.0,17.31,23920.0,1.0,49.68521088888888,1.043783777777778,0.0,71.60608205552928,1,0.0,12.0,69.0,11.3,10+,0,0 | enseigne nationale,1.0
R10100000691109,38237299301204,,OPTICAL CENTER,Optical Center,Route NATIONALE 370,95500,95277,Gonesse,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,95277,Gonesse,11 - Île-de-France,27707.0,12.69,20810.0,2.0,48.98643026666667,2.458959333333333,0.0,95.81852654208976,2,110.0,773.0,1126.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000719148,97896106800019,,AUDIO 2B,Indépendant / autre,31 Rue COUESNON,50170,50410,Pontorson,Appareillage médical,2,1,1,AUDIO 2B,True,indépendant,50410,Pontorson,28 - Normandie,4280.0,35.49,24150.0,5.0,48.55904094170404,-1.4629762780269058,0.0,77.71949587759255,3,4.0,13.0,25.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000697773,45214053600023,,AUDILAB BERRY,Audilab,3 Place DE LA POSTE,36100,36088,Issoudun,Appareillage médical,1,0,1,AUDILAB BERRY,True,enseigne nationale,36088,Issoudun,24 - Centre-Val de Loire,11159.0,31.09,22900.0,2.0,46.94306337349397,1.992703614457832,0.0,25.437171848629923,2,1.0,1.0,8.0,0.0,3-9,1-2,1-2 | enseigne nationale,1.0
R10100000717148,83833934900014,ALAIN AFFLELOU ACOUSTICIEN,CHAIX AUDITION,Alain Afflelou Acousticien,15 Rue DE LA REPUBLIQUE,38000,38185,Grenoble,Appareillage médical,2,0,2,ALAIN AFFLELOU ACOUSTICIEN,True,enseigne nationale,38185,Grenoble,84 - Auvergne-Rhône-Alpes,156140.0,15.4,24270.0,27.0,45.18398102941177,5.723212205882354,0.0,102.82178330197874,17,43.0,61.0,78.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
