site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,alternatives_10km,memes_enseigne_10km,alternatives_20km,memes_enseigne_20km,bande_alt10,nb_audio_2022_commune,entrant_commune
R10100000720791,90841204200024,AUDITION 33,AUDITION 33,Indépendant / autre,2 Place SAINT-GERMAIN,33460,33012,Arsac,Appareillage médical,1,0,1,AUDITION 33,True,indépendant,33012,Arsac,75 - Nouvelle-Aquitaine,4124.0,21.32,30200.0,1.0,44.99540210526316,-0.6942684210526315,0.0,93.48270926889624,1,8.0,95.0,153.0,4.8,10+,7,0,55,0,3-9,0.0,True
R10100000720792,90841525000012,,AUDITION G2L,Indépendant / autre,4 Rue D'AUSTERLITZ,49300,49099,Cholet,Appareillage médical,3,2,1,AUDITION G2L,True,indépendant,49099,Cholet,52 - Pays de la Loire,54404.0,22.91,25020.0,21.0,47.03845799145299,-0.8803265811965812,0.0,86.26200848430985,15,16.0,22.0,36.0,0.0,10+,12,0,15,0,10+,9.0,False
R10100000720793,90841525000020,,AUDITION G2L,Indépendant / autre,16 Place DES ANCIENS COMBATTANTS,79300,79049,Bressuire,Appareillage médical,3,3,0,AUDITION G2L,True,indépendant,79049,Bressuire,75 - Nouvelle-Aquitaine,19970.0,22.29,24130.0,8.0,46.85727409774436,-0.4744237218045112,0.0,73.48076714536067,4,3.0,4.0,14.0,0.0,10+,3,0,4,0,3-9,2.0,False
R10100000720794,90841525000038,AUDITION MAULEON,AUDITION G2L,Indépendant / autre,Rue FIRMIN LANDREAU,79700,79079,Mauléon,Appareillage médical,1,1,0,AUDITION MAULEON,True,indépendant,79079,Mauléon,75 - Nouvelle-Aquitaine,8573.0,20.2,24720.0,2.0,46.95103771587743,-0.76415356545961,0.0,70.94632002471342,2,1.0,20.0,31.0,0.0,10+,1,0,16,0,1-2,3.0,False
R10100000720795,90841525000046,,AUDITION G2L,Indépendant / autre,38 Rue DU PUITS GOURDON,49300,49099,Cholet,Appareillage médical,1,0,1,AUDITION G2L,True,indépendant,49099,Cholet,52 - Pays de la Loire,54404.0,22.91,25020.0,21.0,47.03845799145299,-0.8803265811965812,0.0,86.26200848430985,15,16.0,22.0,36.0,0.0,10+,12,0,15,0,10+,9.0,False
R10100000720802,90845993600013,,AS AUDITION,Indépendant / autre,50 Rue DU GUE,92500,92063,Rueil-Malmaison,Appareillage médical,1,0,1,AS AUDITION,True,indépendant,92063,Rueil-Malmaison,11 - Île-de-France,82874.0,16.49,37730.0,16.0,48.867440196078434,2.175909607843137,0.0,111.81719865987196,11,217.0,896.0,1193.0,0.0,10+,145,0,585,0,10+,7.0,False
R10100000720804,85249713000017,,AUDITION PORTET,Indépendant / autre,2 Boulevard DE L'EUROPE,31120,31433,Portet-sur-Garonne,Appareillage médical,3,1,2,AUDITION PORTET,True,indépendant,31433,Portet-sur-Garonne,76 - Occitanie,9782.0,21.07,26010.0,6.0,43.52825760000001,1.4008134666666665,0.0,137.91659526635425,3,77.0,153.0,177.0,0.0,10+,56,0,103,0,10+,3.0,False
R10100000720805,85250724300016,,ESM1,Indépendant / autre,16 Rue HAVIN,50000,50502,Saint-Lô,Appareillage médical,1,0,1,ESM1,True,indépendant,50502,Saint-Lô,28 - Normandie,19471.0,23.48,23360.0,6.0,49.10714844444445,-1.0846926666666667,0.0,47.21020064270154,5,5.0,5.0,15.0,0.0,10+,5,0,5,0,3-9,4.0,False
R10100000720815,85259720200021,,ABEO AUDITION,Indépendant / autre,4 Place GABRIEL PERI,92000,92050,Nanterre,Appareillage médical,2,1,1,ABEO AUDITION,True,indépendant,92050,Nanterre,11 - Île-de-France,97783.0,12.31,24020.0,11.0,48.89670256410256,2.210687948717948,0.0,117.96517149437284,7,224.0,957.0,1215.0,0.0,10+,158,0,627,0,10+,4.0,False
R10100000720819,85261679600029,,LJCS,Indépendant / autre,5 Place COLBERT,78180,78423,Montigny-le-Bretonneux,Appareillage médical,1,1,0,LJCS,True,indépendant,78423,Montigny-le-Bretonneux,11 - Île-de-France,32465.0,14.97,34050.0,8.0,48.77924254545453,2.028100909090909,0.0,77.25523956513625,7,57.0,237.0,921.0,0.0,10+,42,0,147,0,10+,4.0,False
R10100000720826,88759107100030,,AUDITION SEBBAN DECLERCQ,Indépendant / autre,4 Rue DE LA REPUBLIQUE,60600,60157,Clermont,Appareillage médical,1,0,1,AUDITION SEBBAN DECLERCQ,True,indépendant,60157,Clermont,32 - Hauts-de-France,10564.0,17.05,23800.0,5.0,49.37772340425531,2.408901489361702,0.0,66.61407834534056,4,7.0,24.0,68.0,0.0,10+,6,0,17,0,3-9,1.0,False
R10100000720832,88762201700010,,AUDITUS,Indépendant / autre,77 Avenue JACQUES CHIRAC,91200,91027,Athis-Mons,Appareillage médical,1,1,0,AUDITUS,True,indépendant,91027,Athis-Mons,11 - Île-de-France,36613.0,13.35,24690.0,7.0,48.71144204545454,2.386405227272727,0.0,98.8131694970424,3,127.0,752.0,1129.0,0.0,10+,84,0,465,0,10+,1.0,False
R10100000720834,88762847700010,,MANEO OPTIQUE,Manéo Audition,66 Avenue FRANCOIS MITTERRAND,62640,62587,Montigny-en-Gohelle,Appareillage médical,1,0,1,MANEO OPTIQUE,True,enseigne nationale,62587,Montigny-en-Gohelle,32 - Hauts-de-France,9743.0,20.18,20660.0,1.0,50.42745542857143,2.9303831428571434,0.0,80.08811130853867,1,28.0,81.0,187.0,2.2,10+,22,0,54,0,10+,0.0,True
R10100000720843,88774160100017,,CALIORNE,Indépendant / autre,30 Rue EMILE ZOLA,02100,02691,Saint-Quentin,Appareillage médical,1,1,0,CALIORNE,True,indépendant,02691,Saint-Quentin,32 - Hauts-de-France,52813.0,22.53,20470.0,17.0,49.847362376237626,3.2847607920792075,0.0,86.91262369027962,11,14.0,15.0,31.0,0.0,10+,14,0,15,0,10+,8.0,False
R10100000720846,88780396300016,,COCHLEA AUDIOPROTHESISTES,Indépendant / autre,14 Avenue DE VERDUN,40800,40001,Aire-sur-l'Adour,Appareillage médical,3,2,1,COCHLEA AUDIOPROTHESISTES,True,indépendant,40001,Aire-sur-l'Adour,75 - Nouvelle-Aquitaine,6211.0,31.59,24160.0,5.0,43.700794888888886,-0.2625908888888889,0.0,68.36411748318194,3,2.0,4.0,19.0,0.0,10+,2,0,4,0,1-2,2.0,False
R10100000720847,88780396300024,,COCHLEA AUDIOPROTHESISTES,Indépendant / autre,25 Rue DE L'ADOUR,32160,32319,Plaisance,Appareillage médical,2,2,0,COCHLEA AUDIOPROTHESISTES,True,indépendant,32319,,76 - Occitanie,1430.0,43.56,22940.0,2.0,43.598164477611945,0.0451155223880597,0.0,50.1059428476805,1,0.0,3.0,11.0,11.4,10+,0,0,3,0,0,,False
R10100000720848,88780396300032,,COCHLEA AUDIOPROTHESISTES,Indépendant / autre,14 B Rue DE LA POSTE,32110,32296,Nogaro,Appareillage médical,1,1,0,COCHLEA AUDIOPROTHESISTES,True,indépendant,32296,Nogaro,76 - Occitanie,2238.0,33.5,21530.0,1.0,43.76242416666666,-0.0314698333333333,0.0,57.25908350257807,1,0.0,7.0,8.0,13.7,3-9,0,0,7,0,0,0.0,True
R10100000720849,88783615300015,,AUDITION OPALE,Indépendant / autre,Boulevard DE L'AURORE,59140,59183,Dunkerque,Appareillage médical,1,1,0,AUDITION OPALE,True,indépendant,59183,Dunkerque,32 - Hauts-de-France,86263.0,22.02,22790.0,17.0,51.02262607476636,2.3256333644859817,0.0,77.49949658753516,13,22.0,29.0,42.0,0.0,10+,19,0,24,0,10+,7.0,False
R10100000720850,88783615300023,,AUDITION OPALE,Indépendant / autre,Place DES IMPRESSIONNISTES,59210,59155,Coudekerque-Branche,Appareillage médical,1,1,0,AUDITION OPALE,True,indépendant,59155,Coudekerque-Branche,32 - Hauts-de-France,20787.0,19.89,23300.0,4.0,51.01542690476191,2.393098809523809,0.0,76.11325284641084,4,22.0,29.0,40.0,0.0,10+,18,0,24,0,10+,1.0,False
R10100000720851,88783615300031,,AUDITION OPALE,Indépendant / autre,790 Boulevard GEORGES POMPIDOU,59123,59107,Bray-Dunes,Appareillage médical,1,0,1,AUDITION OPALE,True,indépendant,59107,Bray-Dunes,32 - Hauts-de-France,4189.0,31.56,25360.0,1.0,51.07246708333334,2.52828375,0.0,48.32728519226792,1,0.0,25.0,30.0,11.4,10+,0,0,21,0,0,0.0,True
R10100000720857,91166436500028,,VR AUDITION,Indépendant / autre,32 Rue DE LA GARE,35800,35093,Dinard,Appareillage médical,1,0,1,VR AUDITION,True,indépendant,35093,Dinard,53 - Bretagne,10772.0,43.17,29660.0,5.0,48.62537327272727,-2.058746909090909,0.0,83.96689734125317,4,17.0,34.0,37.0,0.0,10+,14,0,22,0,10+,2.0,False
R10100000720860,91167804300017,,AUNYSS,Indépendant / autre,5 Boulevard AMPERE,79180,79081,Chauray,Appareillage médical,1,0,1,AUNYSS,True,indépendant,79081,Chauray,75 - Nouvelle-Aquitaine,7221.0,21.94,28780.0,3.0,46.35451130434782,-0.3754153623188406,0.0,92.15420727258376,3,16.0,23.0,29.0,0.0,10+,15,0,21,0,10+,0.0,True
R10100000720861,91167804300025,,AUNYSS,Indépendant / autre,6 Avenue JACQUES BUJAULT,79000,79191,Niort,Appareillage médical,1,0,1,AUNYSS,True,indépendant,79191,Niort,75 - Nouvelle-Aquitaine,59854.0,22.47,25970.0,20.0,46.328078936170215,-0.4684855319148936,0.0,98.69027799475488,14,18.0,22.0,33.0,0.0,10+,16,0,19,0,10+,7.0,False
R10100000720862,91173065300019,,AUDIPLUS BERNAY,Indépendant / autre,30 Rue THIERS,27300,27056,Bernay,Appareillage médical,1,1,0,AUDIPLUS BERNAY,True,indépendant,27056,Bernay,28 - Normandie,9765.0,28.92,23080.0,5.0,49.09013276422763,0.5911924390243901,0.0,54.76326725015294,4,3.0,5.0,25.0,0.0,10+,3,0,4,0,3-9,4.0,False
R10100000720865,91176051000014,,EMETH,Indépendant / autre,3 Rue SOLFERINO,60200,60159,Compiègne,Appareillage médical,1,0,1,EMETH,True,indépendant,60159,Compiègne,32 - Hauts-de-France,40761.0,18.98,23310.0,12.0,49.41294310344828,2.863308505747125,0.0,80.32599311514157,10,19.0,21.0,37.0,0.0,10+,18,0,20,0,10+,10.0,False
R10100000720866,91177163200021,VIVASON,AUDITION MONTARGIS,VivaSon,8 Rue DOREE,45200,45208,Montargis,Appareillage médical,1,0,1,VIVASON,True,enseigne nationale,45208,Montargis,24 - Centre-Val de Loire,14825.0,22.02,18280.0,6.0,48.00103035714286,2.737728571428572,0.0,53.42263962037569,6,10.0,10.0,18.0,0.0,10+,10,0,10,0,10+,6.0,False
R10100000720867,91179803100025,,AUDIO ESTAIRES,Indépendant / autre,13 Rue DU GENERAL DE GAULLE,59940,59212,Estaires,Appareillage médical,2,1,1,AUDIO ESTAIRES,True,indépendant,59212,Estaires,32 - Hauts-de-France,6525.0,19.09,24530.0,5.0,50.65467541666667,2.7222002083333336,0.0,67.59474495460421,4,14.0,45.0,163.0,0.0,10+,14,0,35,0,10+,1.0,False
R10100000720868,91179819700016,,AUDIPLUS MONTIVILLIERS,Indépendant / autre,30 Rue LEON GAMBETTA,76290,76447,Montivilliers,Appareillage médical,2,1,1,AUDIPLUS MONTIVILLIERS,True,indépendant,76447,Montivilliers,28 - Normandie,15478.0,23.72,26850.0,9.0,49.546128,0.1909258823529411,0.0,63.67533716858812,7,24.0,28.0,43.0,0.0,10+,22,0,25,0,10+,1.0,False
R10100000720870,91182894500012,,JLC AUDIO,Indépendant / autre,CENTRE COMMERCIAL DESTRELAND,97122,97103,Baie-Mahault,Appareillage médical,2,1,1,JLC AUDIO,True,indépendant,97103,Baie-Mahault,01 - Guadeloupe,30924.0,15.22,,7.0,16.252621256038648,-61.5898495652174,0.0,32.3334007963772,5,7.0,10.0,12.0,0.0,10+,6,0,9,0,3-9,0.0,True
R10100000720872,91183299600019,VENDEE AUDITION,DB AUDITION,Indépendant / autre,47 Rue DE LA SOUDINIERE,85800,85222,Saint-Gilles-Croix-de-Vie,Appareillage médical,1,0,1,VENDEE AUDITION,True,indépendant,85222,Saint-Gilles-Croix-de-Vie,52 - Pays de la Loire,8333.0,45.66,27450.0,11.0,46.69191903846154,-1.918966923076923,0.0,85.68353119208648,8,10.0,20.0,46.0,0.0,10+,10,0,13,0,10+,4.0,False
R10100000720878,91188577000014,,TAVERNY AUDITION,Indépendant / autre,Rue THEROIGNE DE MERICOURT,95150,95607,Taverny,Appareillage médical,2,0,2,TAVERNY AUDITION,True,indépendant,95607,Taverny,11 - Île-de-France,27593.0,15.73,28590.0,4.0,49.02916822222221,2.221713333333333,0.0,87.07741851892136,3,90.0,348.0,1043.0,0.0,10+,75,0,260,0,10+,2.0,False
R10100000720882,91190261700024,,LA1,Indépendant / autre,16 Allee DE L'EMPEREUR,82000,82121,Montauban,Appareillage médical,2,1,1,LA1,True,indépendant,82121,Montauban,76 - Occitanie,62945.0,22.31,24600.0,23.0,44.02219205405406,1.3660573513513514,0.0,105.95909617033826,16,16.0,24.0,44.0,0.0,10+,13,0,18,0,10+,8.0,False
R10100000720889,91197931800019,,OPTIQUE - AUDITION REPLONGES,Indépendant / autre,422 Route DE LA MADELEINE,01750,01320,Replonges,Appareillage médical,2,2,0,OPTIQUE - AUDITION REPLONGES,True,indépendant,01320,Replonges,84 - Auvergne-Rhône-Alpes,3956.0,20.22,28320.0,2.0,46.30717583333334,4.877271500000002,0.0,78.9049901472036,1,13.0,21.0,37.0,5.1,10+,11,0,17,0,10+,0.0,True
R10100000720892,91199686600024,,AG2M,Indépendant / autre,21 Rue RENE COTY,76290,76447,Montivilliers,Appareillage médical,2,0,2,AG2M,True,indépendant,76447,Montivilliers,28 - Normandie,15478.0,23.72,26850.0,9.0,49.546128,0.1909258823529411,0.0,63.67533716858812,7,24.0,28.0,43.0,0.0,10+,22,0,25,0,10+,1.0,False
R10100000720893,91199686600032,,AG2M,Indépendant / autre,13 Rue DES CANADIENS,76630,76235,Envermeu,Appareillage médical,1,0,1,AG2M,True,indépendant,76235,Envermeu,28 - Normandie,1967.0,23.65,24840.0,1.0,49.89724829268293,1.261937682926829,0.0,73.67411050949804,1,2.0,15.0,29.0,2.8,10+,2,0,12,0,1-2,0.0,True
R10100000720901,91209783900019,,AUDIPLUS CHATEAUDUN,Indépendant / autre,31 Place DU DIX HUIT OCTOBRE,28200,28088,Châteaudun,Appareillage médical,1,1,0,AUDIPLUS CHATEAUDUN,True,indépendant,28088,Châteaudun,24 - Centre-Val de Loire,12830.0,24.34,21420.0,4.0,48.076833666666666,1.3186790000000002,0.0,66.8673793338868,4,6.0,9.0,10.0,0.0,10+,5,0,7,0,3-9,4.0,False
R10100000720903,91209976900016,,LC CASTRES,Indépendant / autre,38 Place SOULT,81100,81065,Castres,Appareillage médical,1,0,1,LC CASTRES,True,indépendant,81065,Castres,76 - Occitanie,42505.0,26.05,23620.0,16.0,43.61186083333334,2.2376511274509805,0.0,73.12444646511358,10,9.0,11.0,23.0,0.0,10+,8,0,9,0,3-9,5.0,False
R10100000720908,91214998600016,,AUDITION 2 CC,Indépendant / autre,2 LE PARC,57580,57572,Rémilly,Appareillage médical,1,1,0,AUDITION 2 CC,True,indépendant,57572,Rémilly,44 - Grand Est,2070.0,25.96,28090.0,2.0,49.00761631578948,6.385904298245615,0.0,50.17314158078024,2,1.0,25.0,54.0,0.0,10+,1,0,18,0,1-2,0.0,True
R10100000720911,91220221500022,,AMPLITUDE AUDITION FRONTIGNAN,Indépendant / autre,455 Boulevard DES REPUBLICAINS ESPAGNOLS,34110,34108,Frontignan,Appareillage médical,1,0,1,AMPLITUDE AUDITION FRONTIGNAN,True,indépendant,34108,Frontignan,76 - Occitanie,24136.0,24.81,24580.0,4.0,43.45143606060606,3.7594818181818175,0.0,71.95554003383768,4,9.0,37.0,127.0,0.0,10+,9,0,25,0,3-9,4.0,False
R10100000720912,91220961600016,,JURA-LEMAN AUDITION,Indépendant / autre,76 GRANDE RUE,01220,01143,Divonne-les-Bains,Appareillage médical,1,0,1,JURA-LEMAN AUDITION,True,indépendant,01143,Divonne-les-Bains,84 - Auvergne-Rhône-Alpes,10464.0,17.3,52680.0,5.0,46.37776974358975,6.10970858974359,0.0,104.18927382389164,5,4.0,17.0,46.0,0.0,10+,4,0,13,0,3-9,3.0,False
R10100000720916,98438303400035,KRYS AUDITION,MMC OPALE DUBOIS AUDIO,Krys Audition,453 Rue DES ARUMS,62250,62560,Marquise,Appareillage médical,1,1,0,KRYS AUDITION,True,enseigne nationale,62560,Marquise,32 - Hauts-de-France,5217.0,19.37,23400.0,4.0,50.81357359550561,1.6966152808988764,0.0,93.71847571424404,3,3.0,32.0,35.0,0.0,10+,2,0,23,2,1-2,2.0,False
R10100000720919,98448185300013,,DMDV AUDIO,Indépendant / autre,1 Boulevard DE COURTAIS,03100,03185,Montluçon,Appareillage médical,2,0,2,DMDV AUDIO,True,indépendant,03185,Montluçon,84 - Auvergne-Rhône-Alpes,33147.0,28.43,21980.0,10.0,46.3421462195122,2.602996951219512,0.0,48.69301530319424,9,8.0,10.0,11.0,0.0,10+,7,0,8,0,3-9,5.0,False
R10100000720958,90319124500021,,CONTACT AUDITION,Indépendant / autre,101 Avenue DE FLANDRE,75019,75119,Paris 19e  Arrondissement,Appareillage médical,3,2,1,CONTACT AUDITION,True,indépendant,75056,Paris,,178691.0,16.14,,38.0,48.85022,2.36163,0.0,,32,621.0,1063.0,1248.0,0.0,10+,414,0,671,0,10+,,False
R10100000720960,90323213000018,,POINT AUDITION,Indépendant / autre,104 Avenue DE FLANDRE,75019,75119,Paris 19e  Arrondissement,Appareillage médical,1,0,1,POINT AUDITION,True,indépendant,75056,Paris,,178691.0,16.14,,38.0,48.85022,2.36163,0.0,,32,621.0,1063.0,1248.0,0.0,10+,414,0,671,0,10+,,False
R10100000720962,90327068400017,,AUDITION GUEUGNON,Indépendant / autre,10 Rue JEAN JAURES,71130,71230,Gueugnon,Appareillage médical,1,0,1,AUDITION GUEUGNON,True,indépendant,71230,Gueugnon,27 - Bourgogne-Franche-Comté,6528.0,37.86,23820.0,2.0,46.59697701612904,4.051127741935484,0.0,45.47986900742516,2,1.0,6.0,11.0,0.0,10+,1,0,5,0,1-2,1.0,False
R10100000720970,90336623500013,,AUDIO BE,Indépendant / autre,29 Place DE LA LIBERTE,32800,32119,Eauze,Appareillage médical,1,0,1,AUDIO BE,True,indépendant,32119,Eauze,76 - Occitanie,4108.0,32.73,22110.0,2.0,43.863421092896175,0.1008646448087431,0.0,42.90729921592757,2,1.0,3.0,7.0,0.0,3-9,1,0,3,0,1-2,1.0,False
R10100000720976,90349174400020,LA MIGNONNE AUDITION,LA MIGNONNE AUDITION,Indépendant / autre,8 Rue DE BREST,29460,29043,Daoulas,Appareillage médical,1,0,1,LA MIGNONNE AUDITION,True,indépendant,29043,Daoulas,53 - Bretagne,1864.0,23.18,28960.0,1.0,48.35626220000001,-4.2670046,0.0,66.5099464340417,1,1.0,23.0,42.0,8.7,10+,1,0,16,0,1-2,0.0,True
R10100000720977,90349268400019,KRYS,LG 2,Krys Audition,12 Avenue DE L'ILE GERMAINE,10120,10333,Saint-André-les-Vergers,Appareillage médical,1,0,1,KRYS,True,enseigne nationale,10333,Saint-André-les-Vergers,44 - Grand Est,12806.0,23.1,23860.0,3.0,48.2786434375,4.0484784375,0.0,105.41090461936123,3,29.0,29.0,33.0,0.0,10+,21,2,21,2,10+,1.0,False
R10100000720978,90350528700016,,AUDITION SABINE ARTHAUD,Indépendant / autre,8 Rue JEAN JAURES,42140,42059,Chazelles-sur-Lyon,Appareillage médical,1,0,1,AUDITION SABINE ARTHAUD,True,indépendant,42059,Chazelles-sur-Lyon,84 - Auvergne-Rhône-Alpes,5543.0,25.13,24660.0,2.0,45.62671357142857,4.373080714285715,0.0,72.20985111404096,2,6.0,27.0,85.0,0.0,10+,6,0,22,0,3-9,1.0,False
R10100000720980,90846383900013,,CAUDIO 40,Indépendant / autre,39 Avenue DE LAOUADIE,40600,40046,Biscarrosse,Appareillage médical,1,0,1,CAUDIO 40,True,indépendant,40046,Biscarrosse,75 - Nouvelle-Aquitaine,15836.0,32.39,26960.0,11.0,44.40744903846154,-1.2061521153846153,0.0,131.79428596536383,8,7.0,11.0,36.0,0.0,10+,6,0,8,0,3-9,3.0,False
R10100000720983,90847106300028,LES OPTICIENS KRYS,ARTDELOPTIC,Krys Audition,1001 Boulevard DU KENT,62231,62239,Coquelles,Appareillage médical,1,1,0,LES OPTICIENS KRYS,True,enseigne nationale,62239,Coquelles,32 - Hauts-de-France,2638.0,32.76,27340.0,5.0,50.92711649122806,1.817674210526316,0.0,83.75659913925128,4,13.0,18.0,38.0,0.0,10+,13,1,16,2,10+,1.0,False
R10100000720997,90854093300011,,LA MAISON DE L'AUDITION,Indépendant / autre,3 Avenue DE LA GARE,02600,02810,Villers-Cotterêts,Appareillage médical,1,0,1,LA MAISON DE L'AUDITION,True,indépendant,02810,Villers-Cotterêts,32 - Hauts-de-France,10489.0,19.83,22720.0,4.0,49.21391839160839,3.0882474825174824,0.0,75.62559896131471,5,4.0,8.0,47.0,0.0,10+,4,0,7,0,3-9,2.0,False
R10100000721002,91977191500015,,MISSION AUDITION HAUTS DE SEINE (92),Indépendant / autre,10 Avenue DU GENERAL DE GAULLE,92230,92036,Gennevilliers,Appareillage médical,1,1,0,MISSION AUDITION HAUTS DE SEINE (92),True,indépendant,92036,Gennevilliers,11 - Île-de-France,50979.0,13.0,20160.0,16.0,48.93300930232558,2.289319069767442,0.0,117.64274550593989,10,233.0,969.0,1217.0,0.0,10+,188,0,626,0,10+,1.0,False
R10100000721003,91977191500098,,MISSION AUDITION HAUTS DE SEINE (92),Indépendant / autre,5 Rue DE LA COMBE,85490,85020,Benet,Appareillage médical,1,1,0,MISSION AUDITION HAUTS DE SEINE (92),True,indépendant,85020,Benet,52 - Pays de la Loire,4089.0,24.82,26570.0,1.0,46.36422123809524,-0.6190667619047618,0.0,75.1150986939656,1,0.0,25.0,30.0,11.3,10+,0,0,20,0,0,0.0,True
R10100000721008,91991994400018,LUMY AUDIITION,LUMY AUDITION,Indépendant / autre,7 Avenue ERIC TABARLY,56880,56164,Ploeren,Appareillage médical,1,0,1,LUMY AUDIITION,True,indépendant,56164,Ploeren,53 - Bretagne,6790.0,20.84,29350.0,1.0,47.65864388888889,-2.8456791666666668,0.0,112.96016322909236,1,27.0,51.0,63.0,3.5,10+,22,0,34,0,10+,0.0,True
R10100000721012,91995685400021,,DL AUDIO,Indépendant / autre,13 Rue MIRIAM MAKEBA,93000,93008,Bobigny,Appareillage médical,1,0,1,DL AUDIO,True,indépendant,93008,Bobigny,11 - Île-de-France,56927.0,11.74,18050.0,4.0,48.90982921052631,2.4410555263157896,0.0,109.98330264086415,4,530.0,978.0,1192.0,0.0,10+,355,0,638,0,10+,3.0,False
R10100000721013,91995685400039,,DL AUDIO,Indépendant / autre,37 Rue DE STALINGRAD,95120,95219,Ermont,Appareillage médical,1,0,1,DL AUDIO,True,indépendant,95219,Ermont,11 - Île-de-France,29489.0,16.62,27950.0,9.0,48.98723766666669,2.2578546666666663,0.0,101.84344907759554,7,177.0,817.0,1145.0,0.0,10+,146,0,554,0,10+,2.0,False
R10100000721018,92000435500029,SONANCE AUDITION,LDA ROMILLY SUR SEINE,Sonance Audition,19 Rue DE LA BOULE D'OR,10100,10323,Romilly-sur-Seine,Appareillage médical,1,1,0,SONANCE AUDITION,True,enseigne nationale,10323,Romilly-sur-Seine,44 - Grand Est,14959.0,23.13,19520.0,3.0,48.51854423913043,3.7171092391304335,0.0,43.2533347224236,3,3.0,5.0,6.0,0.0,3-9,3,0,5,0,3-9,4.0,False
R10100000721031,92016985100028,ENTENDRE,AUDIOBREIZH,Entendre,102 Rue DE L'ALMA,35000,35238,Rennes,Appareillage médical,1,0,1,ENTENDRE,True,enseigne nationale,35238,Rennes,53 - Bretagne,230890.0,14.5,25100.0,37.0,48.11080775510204,-1.6841409523809523,0.0,136.29117245504656,29,63.0,90.0,106.0,0.0,10+,36,0,49,1,10+,23.0,False
R10100000721034,92017989200012,,GAL,Indépendant / autre,23 Boulevard EMMANUEL SVOB,56100,56121,Lorient,Appareillage médical,1,1,0,GAL,True,indépendant,56121,Lorient,53 - Bretagne,58329.0,22.79,23810.0,19.0,47.751646176470594,-3.379137794117647,0.0,90.31145467747814,14,32.0,40.0,46.0,0.0,10+,22,0,24,0,10+,11.0,False
R10100000721035,92018575800017,,GAM,Indépendant / autre,50 B Boulevard VAUBAN,78180,78423,Montigny-le-Bretonneux,Appareillage médical,1,0,1,GAM,True,indépendant,78423,Montigny-le-Bretonneux,11 - Île-de-France,32465.0,14.97,34050.0,8.0,48.77924254545453,2.028100909090909,0.0,77.25523956513625,7,57.0,237.0,921.0,0.0,10+,42,0,147,0,10+,4.0,False
R10100000721039,92022736000020,OPTIC 2000,AUDIOPTIQUE BRIVADOISE,Optic 2000,ARMOIS CENTRE COMMERCIAL INTERMA,63570,63050,Brassac-les-Mines,Appareillage médical,1,1,0,OPTIC 2000,True,enseigne nationale,63050,Brassac-les-Mines,84 - Auvergne-Rhône-Alpes,3412.0,30.47,23290.0,1.0,45.418379607843136,3.319628823529412,0.0,47.94592339060492,1,0.0,11.0,12.0,11.0,10+,0,0,9,1,0,0.0,True
R10100000721040,88785986600014,KRYS AUDITION,CORNET AUDITION BRIGNOLES,Krys Audition,SAINT JEAN,83170,83023,Brignoles,Appareillage médical,1,0,1,KRYS AUDITION,True,enseigne nationale,83023,Brignoles,93 - Provence-Alpes-Côte d'Azur,17850.0,20.99,22510.0,10.0,43.395964368421055,6.07369005263158,0.0,65.5870266513232,8,10.0,22.0,47.0,0.0,10+,8,0,15,1,3-9,3.0,False
