rpps_structure_id,code_insee,code_insee_geo,commune,region,retail,type5,brand,owner_on_site,practitioners_topcoded_4,concurrents_10km,concurrents_20km,concurrents_30km,alternatives_10km,dist_concurrent_km,n_sites_commune,pop_10km,pop65_10km,demand65_per_site,apl_v21,entrant_commune,strate,poids,web_ok,prix_affiche,grille_tarifs,sante100,classe2,essai_gratuit,bilan_gratuit,rdv_en_ligne,devis,garantie_suivi
R10100000716953,29220,29220,Pont-l'Abbé,53 - Bretagne,True,brand network,Audilab,0,1,6.0,28.0,43.0,5.0,0.0,6,46624,14093.4641,2013.3520142857144,82.13812558246656,False,,,,,,,,,,,,
R10100000716957,33437,33437,Saint-Magne-de-Castillon,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,3.0,21.0,37.0,2.0,0.0,4,27209,6979.595399999999,1744.8988499999998,59.70812251455093,True,,,,,,,,,,,,
R10100000716963,64547,64547,Ustaritz,75 - Nouvelle-Aquitaine,True,integrated chain,Benoit Audition,0,2,27.0,52.0,61.0,20.0,7.5,1,160852,39093.81399999999,1396.2076428571424,92.15135323577611,True,,,,,,,,,,,,
R10100000716964,64256,64256,Hasparren,75 - Nouvelle-Aquitaine,True,integrated chain,Benoit Audition,0,2,6.0,37.0,66.0,5.0,0.0,3,35402,7995.7914,1142.2559142857142,79.08954705604985,False,,,,,,,,,,,,
R10100000716972,83008,83008,Bagnols-en-Forêt,93 - Provence-Alpes-Côte d'Azur,True,brand network,Audilab,0,1,15.0,40.0,101.0,15.0,8.2,1,96160,26221.605400000008,1638.8503375000005,74.6816813722689,False,,,,,,,,,,,,
R10100000716979,69091,69091,Givors,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,10.0,81.0,259.0,8.0,0.0,4,116096,21860.3073,1987.3006636363637,84.25119899262133,False,,,,,,,,,,,,
R10100000716980,69387,69123,Lyon,,True,unbranded independent,,1,1,173.0,241.0,294.0,99.0,0.0,11,1195616,194384.76530000003,1117.1538235632186,135.21420753282257,False,,,,,,,,,,,,
R10100000716986,49353,49353,Trélazé,52 - Pays de la Loire,True,unbranded independent,,1,1,43.0,54.0,64.0,31.0,0.0,3,248657,47550.1971,1080.6862977272726,90.27253230503658,False,,,,,,,,,,,,
R10100000717000,93061,93061,Le Pré-Saint-Gervais,11 - Île-de-France,True,unbranded independent,,0,1,550.0,1015.0,1222.0,368.0,0.0,3,3898617,586649.6487,1064.6999068965515,124.01804925561936,False,,,,,,,,,,,,
R10100000717048,93032,93032,Gagny,11 - Île-de-France,True,unbranded independent,,1,1,158.0,788.0,1138.0,100.0,0.0,3,1677308,231851.5444,1458.1858138364778,101.27886496258456,False,,,,,,,,,,,,
R10100000717049,68066,68066,Colmar,44 - Grand Est,True,optician-hosted,Alain Afflelou Acousticien,1,1,13.0,27.0,32.0,13.0,0.0,13,112451,24556.932400000005,1754.0666000000003,53.46228562824707,False,,,,,,,,,,,,
R10100000717052,72071,72071,Montval-sur-Loir,52 - Pays de la Loire,True,optician-hosted,Optical Center,0,1,3.0,7.0,11.0,3.0,0.0,4,16148,4638.0911,1159.522775,52.93591611841975,True,3-9 | enseigne nationale,3.772,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000717054,90010,90010,Belfort,27 - Bourgogne-Franche-Comté,True,unbranded independent,,0,1,9.0,34.0,46.0,8.0,0.0,7,102829,21145.674499999997,2114.56745,74.21563731493761,False,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R10100000717055,92051,92051,Neuilly-sur-Seine,11 - Île-de-France,True,unbranded independent,,1,1,596.0,996.0,1240.0,393.0,0.0,14,3962063,627087.3782,1050.397618425461,127.93100687607972,False,,,,,,,,,,,,
R10100000717056,76540,76540,Rouen,28 - Normandie,True,unbranded independent,,1,2,43.0,58.0,78.0,31.0,0.0,17,384708,74394.1857,1690.7769477272727,81.20397040582458,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717057,14118,14118,Caen,28 - Normandie,True,unbranded independent,,1,1,33.0,39.0,53.0,25.0,0.0,16,264418,51590.86420000001,1517.3783588235297,82.05098105072187,False,,,,,,,,,,,,
R10100000717060,92040,92040,Issy-les-Moulineaux,11 - Île-de-France,True,unbranded independent,,0,1,563.0,999.0,1249.0,357.0,0.0,10,3474000,578297.9569,1025.3509874113474,126.62989575541872,False,,,,,,,,,,,,
R10100000717080,13208,13055,Marseille,,True,brand network,Sonance Audition,0,1,141.0,198.0,269.0,103.0,0.0,23,870186,169546.066,1193.98638028169,78.20651189709517,False,,,,,,,,,,,,
R10100000717102,06088,06088,Nice,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,2,60.0,89.0,133.0,33.0,0.0,40,518726,124705.231,2044.348049180328,70.1942932140422,False,,,,,,,,,,,,
R10100000717103,33402,33402,Sainte-Foy-la-Grande,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,3.0,5.0,28.0,3.0,0.0,4,25698,7662.104500000001,1915.5261250000003,60.68676166646905,False,,,,,,,,,,,,
R10100000717105,95487,95487,Persan,11 - Île-de-France,True,unbranded independent,,1,1,9.0,130.0,399.0,9.0,3.3,1,128331,21256.0003,2125.60003,55.15393030883437,True,,,,,,,,,,,,
R10100000717107,22209,22209,Beaussais-sur-Mer,53 - Bretagne,True,unbranded independent,,1,1,8.0,32.0,41.0,7.0,6.6,1,52484,17758.5003,1973.1667,82.4268300230319,True,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000717108,35179,35179,Miniac-Morvan,53 - Bretagne,True,unbranded independent,,1,1,0.0,37.0,41.0,0.0,10.7,1,40310,7988.6861,7988.6861,79.84489842213856,True,0 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000717111,34255,34255,Saint-Gély-du-Fesc,76 - Occitanie,True,unbranded independent,,0,1,60.0,91.0,129.0,41.0,0.0,6,424111,70486.92399999998,1155.5233442622948,110.0118034748524,False,,,,,,,,,,,,
R10100000717116,37031,37031,Bourgueil,24 - Centre-Val de Loire,True,integrated chain,Amplifon,0,1,1.0,13.0,18.0,1.0,0.0,2,18038,4712.029100000001,2356.0145500000003,65.30501136420477,False,1-2 | enseigne nationale,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717120,97418,97418,Sainte-Marie,04 - La Réunion,True,optician-hosted,Acuitis,0,1,8.0,13.0,27.0,5.0,0.0,2,218278,29124.4296,3236.0477333333333,53.62089860929196,True,,,,,,,,,,,,
R10100000717126,13208,13055,Marseille,,True,unbranded independent,,1,1,141.0,198.0,269.0,103.0,0.0,23,870186,169546.066,1193.98638028169,78.20651189709517,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717130,14437,14437,Mondeville,28 - Normandie,True,unbranded independent,,0,1,33.0,39.0,47.0,25.0,0.0,6,246191,47669.9155,1402.056338235294,76.04624315128378,False,,,,,,,,,,,,
R10100000717148,38185,38185,Grenoble,84 - Auvergne-Rhône-Alpes,True,optician-hosted,Alain Afflelou Acousticien,1,2,43.0,61.0,78.0,28.0,0.0,17,411006,75286.1953,1711.0498931818183,102.8217833019787,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000717149,73065,73065,Chambéry,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,25.0,41.0,56.0,17.0,0.0,13,153558,31543.218599999997,1213.200715384615,103.0155755335214,False,,,,,,,,,,,,
R10100000717150,38151,38151,Échirolles,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,2,42.0,56.0,78.0,28.0,0.0,5,397371,71796.6821,1669.690281395349,99.00291746091035,False,10+ | indépendant,3.7745901639344255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717156,47086,47086,Duras,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,0.0,15.0,25.0,0.0,15.4,1,9399,3007.9551999999994,3007.9551999999994,62.454627063468,False,0 | indépendant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
R10100000717168,67462,67462,Sélestat,44 - Grand Est,True,unbranded independent,,0,1,11.0,28.0,37.0,11.0,0.0,12,51607,10436.7429,869.7285750000001,58.9285287227448,False,,,,,,,,,,,,
R10100000717179,76462,76462,Neufchâtel-en-Bray,28 - Normandie,True,optician-hosted,Optical Center,0,2,3.0,9.0,18.0,3.0,0.0,4,14134,3389.7006,847.42515,82.72837976889276,False,,,,,,,,,,,,
R10100000717216,94028,94028,Créteil,11 - Île-de-France,True,unbranded independent,,1,1,187.0,904.0,1187.0,121.0,0.0,13,2104980,329702.8172,1753.738389361702,109.96584573753726,False,,,,,,,,,,,,
R10100000717217,33422,33422,Saint-Jean-d'Illac,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,2,1.0,108.0,170.0,1.0,0.0,2,17672,2691.9408000000003,1345.9704000000002,107.06926044204852,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717220,50129,50129,Cherbourg-en-Cotentin,28 - Normandie,True,unbranded independent,,1,1,11.0,17.0,18.0,10.0,0.0,11,90796,19113.0841,1592.7570083333333,69.31199836611925,False,,,,,,,,,,,,
R10100000717221,75120,75056,Paris,,True,unbranded independent,,0,2,621.0,1063.0,1248.0,414.0,0.0,22,4550351,715814.5987000001,1150.8273290996783,129.9321400177952,False,,,,,,,,,,,,
R10100000717222,75120,75056,Paris,,True,unbranded independent,,1,2,621.0,1063.0,1248.0,414.0,0.0,22,4550351,715814.5987000001,1150.8273290996783,129.9321400177952,False,,,,,,,,,,,,
R10100000717227,93055,93055,Pantin,11 - Île-de-France,True,unbranded independent,,1,4,567.0,996.0,1212.0,380.0,0.0,10,3629570,529384.4223,932.0148279929576,121.27542285293258,False,,,,,,,,,,,,
R10100000717238,29042,29042,Crozon,53 - Bretagne,True,unbranded independent,,0,1,1.0,19.0,36.0,1.0,0.0,2,12892,4579.4848,2289.7424,59.74686210218495,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
R10100000717260,11106,11106,Coursan,76 - Occitanie,True,unbranded independent,,1,1,15.0,41.0,54.0,13.0,4.9,1,95794,25754.8093,1609.6755812499998,89.6625287557257,True,,,,,,,,,,,,
R10100000717263,26165,26165,Livron-sur-Drôme,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,6.0,44.0,63.0,6.0,0.0,2,48471,10522.1456,1503.1636571428571,93.25478693676212,False,,,,,,,,,,,,
R10100000717266,78005,78005,Achères,11 - Île-de-France,True,unbranded independent,,0,2,93.0,375.0,1012.0,69.0,0.0,3,820227,118047.3757,1255.823145744681,89.53881949029888,False,,,,,,,,,,,,
R10100000717267,78172,78172,Conflans-Sainte-Honorine,11 - Île-de-France,True,unbranded independent,,1,1,77.0,320.0,960.0,62.0,0.0,6,706444,99484.8115,1275.4463012820513,83.15630962434366,False,,,,,,,,,,,,
R10100000717284,13208,13055,Marseille,,True,unbranded independent,,0,1,141.0,198.0,269.0,103.0,0.0,23,870186,169546.066,1193.98638028169,78.20651189709517,False,,,,,,,,,,,,
R10100000717309,56260,56260,Vannes,53 - Bretagne,True,optician-hosted,Atol,0,1,27.0,51.0,65.0,20.0,0.0,17,118750,30282.3108,1081.5111,117.28704738615475,False,,,,,,,,,,,,
R10100000717311,78490,78490,Plaisir,11 - Île-de-France,True,optician-hosted,Atol,1,1,34.0,147.0,494.0,28.0,0.0,5,310823,48463.616700000006,1384.674762857143,66.43054664476985,False,,,,,,,,,,,,
R10100000717358,10387,10387,Troyes,44 - Grand Est,True,unbranded independent,,1,2,29.0,29.0,33.0,20.0,0.0,15,151541,31812.9081,1060.4302699999998,105.41090461936118,False,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10100000717359,10412,10412,Villechétif,44 - Grand Est,True,unbranded independent,,1,1,29.0,29.0,38.0,20.0,2.8,1,142484,29511.6262,983.7208733333334,127.972875696276,True,,,,,,,,,,,,
R10100000717367,77108,77108,Chelles,11 - Île-de-France,True,unbranded independent,,0,1,116.0,693.0,1067.0,76.0,0.0,8,1153897,164030.86500000002,1401.973205128205,88.88402571018544,False,,,,,,,,,,,,
R10100000717374,62491,62491,Laventie,32 - Hauts-de-France,True,unbranded independent,,0,2,10.0,98.0,210.0,9.0,3.7,1,91809,17588.5932,1598.963018181818,86.79294082047838,False,10+ | indépendant,3.7745901639344255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717375,59457,59457,Pérenchies,32 - Hauts-de-France,True,unbranded independent,,0,1,61.0,157.0,201.0,37.0,4.4,1,528298,77918.4251,1256.7487919354835,101.74741391550344,False,,,,,,,,,,,,
R10100000717379,51058,51058,Bezannes,44 - Grand Est,True,unbranded independent,,1,4,26.0,26.0,36.0,23.0,0.0,2,226524,41788.11980000001,1547.708140740741,80.7054783499255,False,,,,,,,,,,,,
R10100000717380,33529,33529,La Teste-de-Buch,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,2,18.0,38.0,57.0,12.0,0.0,10,60811,21238.1244,1117.7960210526317,150.43139291857577,False,,,,,,,,,,,,
R10100000717396,67482,67482,Strasbourg,44 - Grand Est,True,unbranded independent,,1,1,59.0,77.0,94.0,39.0,0.0,39,472393,78245.8998,1304.09833,97.50468140328256,False,,,,,,,,,,,,
R10100000717399,38053,38053,Bourgoin-Jallieu,84 - Auvergne-Rhône-Alpes,True,brand network,VivaSon,1,3,14.0,34.0,72.0,13.0,0.0,9,116504,17760.215200000002,1184.0143466666668,72.58377133304441,False,,,,,,,,,,,,
R10100000717405,22389,22389,Yffiniac,53 - Bretagne,True,unbranded independent,,1,1,13.0,29.0,33.0,12.0,4.2,1,101622,23333.4985,1666.6784642857144,94.2566040311098,True,,,,,,,,,,,,
R10100000717406,22324,22324,Saint-Quay-Perros,53 - Bretagne,True,unbranded independent,,1,1,11.0,14.0,19.0,10.0,0.0,3,51786,16715.5478,1392.9623166666668,90.90920367372864,False,,,,,,,,,,,,
R10100000717410,64496,64496,Saint-Pierre-d'Irube,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,2,34.0,57.0,68.0,24.0,0.0,4,194366,49811.7049,1423.1915685714284,106.26125528048144,False,,,,,,,,,,,,
R10100000717415,57097,57097,Boulay-Moselle,44 - Grand Est,True,brand network,Entendre,0,2,2.0,15.0,62.0,2.0,0.0,2,25545,4869.178800000001,1623.0596000000005,63.084036468665786,True,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
R10100000717416,92051,92051,Neuilly-sur-Seine,11 - Île-de-France,True,unbranded independent,,0,4,596.0,996.0,1240.0,393.0,0.0,14,3962063,627087.3782,1050.397618425461,127.93100687607972,False,,,,,,,,,,,,
R10100000717430,01053,01053,Bourg-en-Bresse,84 - Auvergne-Rhône-Alpes,True,brand network,VivaSon,1,1,14.0,17.0,29.0,12.0,0.0,11,86121,19583.487500000003,1305.5658333333336,93.88477877007112,False,,,,,,,,,,,,
R10100000717435,91200,91200,Dourdan,11 - Île-de-France,True,unbranded independent,,0,1,2.0,27.0,95.0,2.0,0.0,3,40160,7507.627400000001,2502.542466666667,44.09530861993358,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
R10100000717436,75118,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,24,4550351,715814.5987000001,1150.8273290996783,132.16243870876045,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717448,76217,76217,Dieppe,28 - Normandie,True,unbranded independent,,1,1,9.0,13.0,21.0,7.0,0.0,6,48841,13925.4703,1392.54703,63.52635668552328,False,,,,,,,,,,,,
R10100000717455,62041,62041,Arras,32 - Hauts-de-France,True,unbranded independent,,1,2,14.0,34.0,90.0,13.0,0.0,12,110454,22169.644,1477.9762666666668,47.42414179744369,False,,,,,,,,,,,,
R10100000717456,92024,92024,Clichy,11 - Île-de-France,True,unbranded independent,,0,1,588.0,1020.0,1238.0,411.0,0.0,8,4082231,629173.7859,1068.2067672325977,128.29338114576203,False,,,,,,,,,,,,
R10100000717459,25056,25056,Besançon,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,20.0,23.0,30.0,13.0,0.0,17,166930,32791.26,1561.4885714285715,82.2888738564986,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
R10100000717460,67482,67482,Strasbourg,44 - Grand Est,True,unbranded independent,,1,3,59.0,77.0,94.0,39.0,0.0,39,472393,78245.8998,1304.09833,97.50468140328256,False,,,,,,,,,,,,
R10100000717461,92044,92044,Levallois-Perret,11 - Île-de-France,True,unbranded independent,,1,2,600.0,1017.0,1244.0,408.0,0.0,10,4126534,643912.4971,1071.4018254575708,129.49634450309617,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
R10100000717509,49007,49007,Angers,52 - Pays de la Loire,True,unbranded independent,,0,1,50.0,56.0,62.0,36.0,0.0,31,264838,52252.4793,1024.5584176470588,93.4766630382516,False,,,,,,,,,,,,
R10100000717518,70447,70447,Rioz,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,0.0,3.0,32.0,0.0,17.7,1,11380,1981.7373,1981.7373,53.72583657467048,False,0 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
R10100000717519,78490,78490,Plaisir,11 - Île-de-France,True,unbranded independent,,1,1,34.0,147.0,494.0,28.0,0.0,5,310823,48463.616700000006,1384.674762857143,66.43054664476985,False,10+ | indépendant,3.7745901639344255,0.0,,0.0,,,,,,,
R10100000717522,69388,69123,Lyon,,True,unbranded independent,,1,1,173.0,241.0,294.0,99.0,0.0,10,1195616,194384.76530000003,1117.1538235632186,130.94033900616088,False,,,,,,,,,,,,
R10100000717526,75108,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,17,4550351,715814.5987000001,1150.8273290996783,131.5128028623671,False,,,,,,,,,,,,
R10100000717537,33236,33236,Lège-Cap-Ferret,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,11.0,34.0,48.0,8.0,0.0,2,31711,14110.1042,1175.8420166666667,110.89941706236664,False,,,,,,,,,,,,
R10100000717542,06029,06029,Cannes,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,49.0,79.0,148.0,39.0,0.0,17,302946,84219.1208,1684.382416,70.96862855996233,False,,,,,,,,,,,,
R10100000717553,33063,33063,Bordeaux,75 - Nouvelle-Aquitaine,True,optician-hosted,Acuitis,1,1,99.0,147.0,171.0,57.0,0.0,38,757004,124150.7715,1241.507715,131.97340113647428,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717554,86158,86158,Migné-Auxances,75 - Nouvelle-Aquitaine,True,brand network,Entendre,1,2,23.0,28.0,40.0,14.0,4.9,1,136514,24199.677800000005,1008.3199083333336,87.99769039002291,True,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717555,83031,83031,Le Cannet-des-Maures,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,2,6.0,30.0,63.0,6.0,0.0,2,36041,7903.1737,1129.0248142857142,87.64474747640932,False,,,,,,,,,,,,
R10100000717556,83029,83029,Callian,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,4.0,52.0,104.0,4.0,0.0,3,38098,9303.3197,1860.66394,62.40029325115974,False,,,,,,,,,,,,
R10100000717559,09194,09194,,76 - Occitanie,True,brand network,Audition Conseil,1,3,0.0,6.0,31.0,0.0,16.1,1,7792,2176.4709,2176.4709,92.6820100172707,False,0 | enseigne nationale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717560,09306,09306,Tarascon-sur-Ariège,76 - Occitanie,True,brand network,Audition Conseil,0,2,2.0,9.0,15.0,2.0,0.0,3,11346,3364.3301000000006,1121.4433666666669,84.8392960164037,False,1-2 | enseigne nationale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000717561,09157,09157,Laroque-d'Olmes,76 - Occitanie,True,brand network,Audition Conseil,0,2,3.0,5.0,28.0,2.0,4.3,1,17269,5636.4102,1409.10255,94.60215481986488,True,,,,,,,,,,,,
R10100000717562,95637,95637,Vauréal,11 - Île-de-France,True,unbranded independent,,0,1,49.0,163.0,484.0,42.0,0.0,3,471914,61730.2773,1234.605546,63.50701370979894,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10100000717563,95197,95197,Deuil-la-Barre,11 - Île-de-France,True,unbranded independent,,0,1,202.0,881.0,1161.0,165.0,0.0,3,2070380,277253.776,1365.7821477832513,106.5408657056465,False,,,,,,,,,,,,
R10100000717564,78440,78440,Les Mureaux,11 - Île-de-France,True,unbranded independent,,0,1,22.0,117.0,382.0,20.0,0.0,3,257099,37178.0912,1616.4387478260871,55.10851166768884,False,,,,,,,,,,,,
R10100000717575,35051,35051,Cesson-Sévigné,53 - Bretagne,True,optician-hosted,Krys Audition,0,1,54.0,92.0,113.0,30.0,0.0,12,331879,52000.8256,945.4695563636365,141.01317164916023,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
R10100000717580,76377,76377,Isneauville,28 - Normandie,True,unbranded independent,,0,1,30.0,58.0,71.0,24.0,0.0,3,257018,47906.7346,1545.378535483871,72.41154066163818,True,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000717581,76429,76429,Le Mesnil-Esnard,28 - Normandie,True,unbranded independent,,0,2,42.0,59.0,77.0,29.0,0.0,2,382527,72544.96510000002,1687.092211627907,81.24197104391543,False,,,,,,,,,,,,
R10100000717582,76503,76503,Pissy-Pôville,28 - Normandie,True,unbranded independent,,1,2,13.0,62.0,79.0,10.0,3.7,1,111169,23191.1933,1656.513807142857,81.39618186318273,True,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10100000717589,35047,35047,Bruz,53 - Bretagne,True,optician-hosted,Krys Audition,0,1,18.0,82.0,107.0,15.0,0.0,7,112196,17855.3062,939.7529578947368,117.30848246348806,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
R10100000717608,29232,29232,Quimper,53 - Bretagne,True,optician-hosted,Acuitis,0,1,18.0,36.0,46.0,14.0,0.0,17,98665,21923.5294,1153.8699684210526,95.9488016446141,False,,,,,,,,,,,,
R10100000717614,75109,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,16,4550351,715814.5987000001,1150.8273290996783,133.02491793063342,False,,,,,,,,,,,,
R10100000717616,62318,62318,Étaples,32 - Hauts-de-France,True,unbranded independent,,1,1,6.0,15.0,33.0,6.0,0.0,4,36623,9952.6887,1421.8126714285715,106.84533025861424,False,,,,,,,,,,,,
R10100000717623,69386,69123,Lyon,,True,optician-hosted,Acuitis,0,2,173.0,241.0,294.0,99.0,0.0,16,1195616,194384.76530000003,1117.1538235632186,133.49060128578537,False,,,,,,,,,,,,
R10100000717624,13047,13047,Istres,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,9.0,40.0,91.0,9.0,0.0,6,87013,17888.9064,1788.89064,83.63500882176014,False,,,,,,,,,,,,
R10100000717630,92071,92071,Sceaux,11 - Île-de-France,True,unbranded independent,,0,1,517.0,958.0,1227.0,331.0,0.0,7,2513706,428944.8237,828.0788102316602,116.27456130044872,False,,,,,,,,,,,,
R10100000717634,14366,14366,Lisieux,28 - Normandie,True,optician-hosted,Alain Afflelou Acousticien,0,1,8.0,10.0,30.0,8.0,0.0,9,37756,9912.502100000003,1101.3891222222226,75.49732985244495,False,,,,,,,,,,,,
R10100000717639,91114,91114,Brunoy,11 - Île-de-France,True,brand network,VivaSon,1,2,78.0,676.0,1001.0,51.0,0.0,4,780272,116233.7929,1471.313834177215,83.41097142919838,False,,,,,,,,,,,,
R10100000717641,76351,76351,Le Havre,28 - Normandie,True,brand network,Audilab,1,2,24.0,30.0,41.0,22.0,0.0,15,228362,48525.0912,1941.003648,61.59571629693165,False,,,,,,,,,,,,
R10100000717643,60159,60159,Compiègne,32 - Hauts-de-France,True,unbranded independent,,1,1,19.0,21.0,37.0,18.0,0.0,10,89404,17641.919600000005,882.0959800000003,80.32599311514159,False,,,,,,,,,,,,
R10100000717652,29232,29232,Quimper,53 - Bretagne,True,unbranded independent,,1,2,18.0,36.0,46.0,14.0,0.0,17,98665,21923.5294,1153.8699684210526,95.9488016446141,False,,,,,,,,,,,,
